source_lang,target_lang,filename,error_type,error_details
java,python,atcoder_AGC038_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC038_A.py"", line 26, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC038_A.py"", line 8, in main
    H = int(sc.readline().strip())
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 1 0 0'
"
java,python,atcoder_ABC126_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC126_E.py"", line 51, in <module>
    AtCoderABC126E().doIt()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC126_E.py"", line 37, in doIt
    n = int(self.sc.readline().strip())
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '6 5'
"
java,python,atcoder_ABC174_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC174_E.py"", line 52, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC174_E.py"", line 49, in main
    sol.solve(in_reader, out_writer)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC174_E.py"", line 8, in solve
    n = in_reader.next_int()
        ^^^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC174_E.py"", line 38, in next_int
    return int(self.next())
               ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC174_E.py"", line 33, in next
    line = self.reader.readline().decode('utf-8')
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: '_io.TextIOWrapper' object has no attribute 'readinto'. Did you mean: 'readline'?
"
java,python,codeforces_546_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_546_A.py"", line 23, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_546_A.py"", line 6, in main
    pandu = int(sys.stdin.readline().strip())
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1000 500500001 1000'
"
java,python,codeforces_456_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_456_A.py"", line 46, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_456_A.py"", line 16, in main
    a[i], b[i] = map(int, sys.stdin.readline().strip().split())
    ^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3679...'
"
java,python,codeforces_334_A.py,Runtime Error,"Test Index: 0 Error: [2]
"
java,python,atcoder_AGC006_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC006_B.py"", line 21, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC006_B.py"", line 6, in main
    n = int(scanner.readline().strip())
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 1'
"
java,python,atcoder_AGC011_C.py,Runtime Error,"Test Index: 0 Error: Exception in thread Thread-1 (run):
Traceback (most recent call last):
  File ""/usr/lib/python3.12/threading.py"", line 1073, in _bootstrap_inner
    self.run()
  File ""/usr/lib/python3.12/threading.py"", line 1010, in run
    self._target(*self._args, **self._kwargs)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC011_C.py"", line 49, in run
    kind = self.dfs(i, 0)
           ^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC011_C.py"", line 26, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC011_C.py"", line 26, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC011_C.py"", line 26, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  [Previous line repeated 993 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,codeforces_622_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_622_A.py"", line 48, in <module>
    solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_622_A.py"", line 37, in solve
    position = In.nextLong()
               ^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_622_A.py"", line 31, in nextLong
    return int(In.next())
               ^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_622_A.py"", line 19, in next
    return next(In.tokenizer)
           ^^^^^^^^^^^^^^^^^^
StopIteration
"
java,python,codeforces_299_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_299_A.py"", line 16, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_299_A.py"", line 6, in main
    a = [int(input().strip()) for _ in range(n)]
         ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2 2 2 1000000000'
"
java,python,codeforces_567_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_567_A.py"", line 22, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_567_A.py"", line 7, in main
    ar = [int(s.readline().strip()) for _ in range(a)]
          ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '-10000 1 10000'
"
java,python,atcoder_ABC133_E.py,Runtime Error,"Test Index: 21 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC133_E.py"", line 56, in <module>
    main.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC133_E.py"", line 45, in solve
    nodes[0].set_parent(K, -1, 0, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC133_E.py"", line 23, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC133_E.py"", line 23, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC133_E.py"", line 23, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  [Previous line repeated 995 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,codeforces_596_B.py,Runtime Error,"Test Index: 1 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_596_B.py"", line 17, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_596_B.py"", line 8, in main
    arr[i] = int(sys.stdin.readline().strip())
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1000000000 0 1000000000 0 1000000000 0 1000000000 0 1000000000 0 1000000000'
"
java,python,atcoder_AGC037_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC037_E.py"", line 40, in <module>
    atcoder_AGC037_E()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC037_E.py"", line 5, in atcoder_AGC037_E
    N = int(input().strip())
        ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4434 5'
"
java,python,codeforces_637_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_637_A.py"", line 26, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_637_A.py"", line 10, in main
    ara = list(map(int, data[1:n+1]))
               ^^^
UnboundLocalError: cannot access local variable 'map' where it is not associated with a value
"
java,python,codeforces_342_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_342_B.py"", line 47, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_342_B.py"", line 17, in main
    map[k].append(int(mth[1]))
                  ^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1...'
"
java,python,codeforces_55_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_55_B.py"", line 38, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_55_B.py"", line 11, in main
    arr.append(int(input().strip()))
               ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1000 1000 999 1000'
"
java,python,codeforces_462_B.py,Runtime Error,"Test Index: 2 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_462_B.py"", line 35, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/codeforces_462_B.py"", line 21, in main
    cards[ord(s[t]) - ord('A')].left += 1
              ~^^^
IndexError: string index out of range
"
java,python,atcoder_AGC004_D.py,Runtime Error,"Test Index: 0 Error: Exception in thread Thread-1 (run):
Traceback (most recent call last):
  File ""/usr/lib/python3.12/threading.py"", line 1073, in _bootstrap_inner
    self.run()
  File ""/usr/lib/python3.12/threading.py"", line 1010, in run
    self._target(*self._args, **self._kwargs)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_AGC004_D.py"", line 8, in run
    as_list = [int(sys.stdin.readline().strip()) - 1 for _ in range(n)]
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 92982 86662 33570 53384 26783 95504 86966 81078 10130 68966 57602 76077 15575 42391 33596 35251 15547 21584 25605 64459 54139 56643 70523 17967 71827 25149 16701 24034 20491 42710 88347 76554 32498
"
java,python,atcoder_ABC123_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC123_D.py"", line 43, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/avatar/algo_based_translation/java/python/atcoder_ABC123_D.py"", line 10, in main
    x[i] = int(sc.readline().strip())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2 2 8'
"
