source_lang,target_lang,filename,error_type,error_details
java,python,s545439898.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s545439898.py"", line 3, in <module>
    giving_numbers = [int(input()) for _ in range(count)]
                      ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 3 4 5'
"
java,python,s831281137.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s831281137.py"", line 76, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s831281137.py"", line 8, in main
    N = nint()
        ^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s831281137.py"", line 33, in nint
    return int(sc.readline().strip())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 5'
"
java,python,s380356166.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s380356166.py"", line 47, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s380356166.py"", line 44, in main
    solver.solve(1, in_file, out_file)
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s380356166.py"", line 9, in solve
    S = in_file.next_int()
        ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s380356166.py"", line 30, in next_int
    c = self.read()
        ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s380356166.py"", line 25, in read
    return self.buffer.popleft()
           ^^^^^^^^^^^^^^^^^^^^^
IndexError: pop from an empty deque
"
java,python,s780604068.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s780604068.py"", line 4, in <module>
    map_arr = [int(input()) for _ in range(N * 2)]
               ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 3 1 2'
"
java,python,s022525398.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s022525398.py"", line 3, in <module>
    b = input()
        ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s063482767.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s063482767.py"", line 7, in <module>
    heapq.heappush(queue, int(input()))
                          ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 8 5 1'
"
java,python,s523386612.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s523386612.py"", line 5, in <module>
    count[int(input())] += 1
          ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 1 2 2'
"
java,python,s552480860.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s552480860.py"", line 2, in <module>
    h1 = int(input())
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 0 15 0 30'
"
java,python,s973587235.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s973587235.py"", line 3, in <module>
    minN = int(input()) - 1
           ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 1 1 3'
"
java,python,s902370101.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s902370101.py"", line 7, in <module>
    array[i] = int(input())
               ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3 7 9'
"
java,python,s321983475.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s321983475.py"", line 2, in <module>
    w = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 2 6'
"
java,python,s518927375.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s518927375.py"", line 2, in <module>
    k = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 2 6'
"
java,python,s798589501.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s798589501.py"", line 2, in <module>
    E = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '0 2015'
"
java,python,s826491904.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s826491904.py"", line 13, in <module>
    Main().solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s826491904.py"", line 5, in solve
    max_val = min_val = int(input())
                        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3 7 9'
"
java,python,s575985145.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s575985145.py"", line 6, in <module>
    id = int(input())
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 2 4'
"
java,python,s897176066.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s897176066.py"", line 3, in <module>
    A = [int(input()) for _ in range(N)]
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 6 1 4 5'
"
java,python,s291405468.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s291405468.py"", line 3, in <module>
    print(""Yes"" if sc[0] % 500 <= sc[1] else ""No"")
                                  ~~^^^
IndexError: list index out of range
"
java,python,s962361667.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s962361667.py"", line 2, in <module>
    w, n = map(int, input().split())
    ^^^^
ValueError: not enough values to unpack (expected 2, got 1)
"
java,python,s893190600.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s893190600.py"", line 52, in <module>
    Main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s893190600.py"", line 48, in __init__
    solver.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s893190600.py"", line 16, in solve
    H = self.ni()
        ^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s893190600.py"", line 37, in ni
    return int(self.in_data.readline().strip())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 3'
"
java,python,s835214694.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s835214694.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 12'
"
java,python,s012761786.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s012761786.py"", line 76, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s012761786.py"", line 7, in main
    n = int(nextLong())
            ^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s012761786.py"", line 37, in nextLong
    return int(input().strip())
           ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '5 2 4'
"
java,python,s880132387.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s880132387.py"", line 39, in <module>
    Main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s880132387.py"", line 7, in __init__
    self.run()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s880132387.py"", line 11, in run
    W, H = map(int, sys.stdin.readline().split())
           ^^^
UnboundLocalError: cannot access local variable 'map' where it is not associated with a value
"
java,python,s867221485.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s867221485.py"", line 34, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s867221485.py"", line 6, in main
    s = scanner[1]
        ~~~~~~~^^^
IndexError: list index out of range
"
java,python,s125881159.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s125881159.py"", line 5, in <module>
    d += int(input()) % 2
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 3'
"
java,python,s937747608.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s937747608.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 2 7'
"
java,python,s682242794.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s682242794.py"", line 17, in <module>
    obj.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s682242794.py"", line 10, in solve
    self.high = int(input())
                ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '30 19'
"
java,python,s036404962.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s036404962.py"", line 2, in <module>
    X = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100 17'
"
java,python,s968213233.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s968213233.py"", line 83, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s968213233.py"", line 65, in main
    N = in_.nextInt()
        ^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s968213233.py"", line 44, in nextInt
    return int(self.next())
               ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s968213233.py"", line 34, in next
    c = self.read()
        ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s968213233.py"", line 18, in read
    self.numChars = self.stream.readinto(self.buf)
                    ^^^^^^^^^^^^^^^^^^^^
AttributeError: '_io.TextIOWrapper' object has no attribute 'readinto'. Did you mean: 'readline'?
"
java,python,s685537842.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/gpt_4o/codenet/direct_translation/java/python/s685537842.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 7'
"
